sid,block_type,unitx,trial_type,frequency_type,rt.med,rt.mean,n,correctn,acc
sub115,learning,L02,regular,high,444.613300001947,452.402579996269,37,37,1
sub115,learning,L03,random,high,545.086600002833,564.089785551833,19,19,1
sub115,learning,L03,random,low,461.631350015523,459.601450012997,4,4,1
sub115,learning,L03,regular,high,498.390349981492,498.725684579525,35,35,1
sub115,learning,L04,random,high,497.372800018638,505.578628197187,21,21,1
sub115,learning,L04,random,low,472.821199975442,488.401449996875,11,11,1
sub115,learning,L04,regular,high,470.667000045069,498.716455563554,38,38,1
sub115,learning,L05,random,high,458.294950018171,479.17789374272,22,22,1
sub115,learning,L05,random,low,455.339274994913,469.864237507863,5,5,1
sub115,learning,L05,regular,high,455.592150014127,456.861961306242,35,35,1
sub115,learning,L06,random,high,477.503550006077,473.483642294573,14,14,1
sub115,learning,L06,random,low,481.716600013897,477.185212512268,8,8,1
sub115,learning,L06,regular,high,440.976249999949,469.563284897049,38,38,1
sub115,learning,L07,random,high,473.289899993688,491.077860713371,18,18,1
sub115,learning,L07,random,low,528.920999975526,534.902224986581,6,6,1
sub115,learning,L07,regular,high,460.188249970088,485.657510380723,37,37,1
sub115,learning,L08,random,high,483.215600019321,480.226376924503,16,16,1
sub115,learning,L08,random,low,443.979550007498,449.223219996202,11,11,1
sub115,learning,L08,regular,high,453.422625010717,455.730874283334,35,35,1
sub115,learning,L09,random,high,465.716149978107,495.705756934411,17,17,1
sub115,learning,L09,random,low,492.48960003024,490.806666662037,9,9,1
sub115,learning,L09,regular,high,467.324224984623,478.51905676877,35,35,1
sub115,learning,L10,random,high,512.851200008299,494.139661771067,21,21,1
sub115,learning,L10,random,low,482.928849989548,490.122399991378,8,8,1
sub115,learning,L10,regular,high,500.069400004577,481.042041551458,36,36,1
sub115,learning,L11,random,high,491.07550001645,504.975678587687,18,18,1
sub115,learning,L11,random,low,517.642199993134,510.888413621367,12,12,1
sub115,learning,L11,regular,high,501.124724978581,509.276557285981,39,39,1
sub115,learning,L12,random,high,507.634599984158,508.795523333053,17,17,1
sub115,learning,L12,random,low,516.281999996863,521.591858341708,8,8,1
sub115,learning,L12,regular,high,495.735000004061,502.065914668492,39,39,1
sub115,learning,L13,random,high,530.186625008355,538.895278553745,18,18,1
sub115,learning,L13,random,low,523.515150009189,528.2150285701,9,9,1
sub115,learning,L13,regular,high,513.834200042766,519.600474443481,36,36,1
sub115,learning,L14,random,high,509.250600007363,511.099877284847,14,14,1
sub115,learning,L14,random,low,531.427824986167,541.160610417137,11,11,1
sub115,learning,L14,regular,high,518.519624994951,520.547098438935,34,34,1
sub115,learning,L15,random,high,561.910499993246,578.517550983188,23,23,1
sub115,learning,L15,random,low,532.703849981772,537.591224998323,10,10,1
sub115,learning,L15,regular,high,504.19075001264,522.837529684087,34,34,1
sub115,learning,L16,random,high,520.385449985042,525.958718512643,23,23,1
sub115,learning,L16,random,low,515.79049997963,533.631512487773,8,8,1
sub115,learning,L16,regular,high,502.069699985441,508.40494166801,36,36,1
sub115,learning,L17,random,high,495.170899986988,503.572554165051,20,20,1
sub115,learning,L17,random,low,472.704599960707,474.626192856314,9,9,1
sub115,learning,L17,regular,high,489.25442500331,498.155048017846,38,38,1
sub115,learning,L18,random,high,506.606799957808,499.59641058707,15,15,1
sub115,learning,L18,random,low,467.714299971703,476.414139987901,7,7,1
sub115,learning,L18,regular,high,476.77520000434,491.355581661836,37,37,1
sub115,learning,L19,random,high,502.436699985992,498.134976922302,16,16,1
sub115,learning,L19,random,low,509.92504999158,497.120612504659,10,10,1
sub115,learning,L19,regular,high,497.686799964868,502.093019051245,39,39,1
sub115,learning,L20,random,high,486.265250016004,499.085653575354,15,15,1
sub115,learning,L20,random,low,492.925375001505,501.080579172897,15,15,1
sub115,learning,L20,regular,high,460.541725027724,474.19134063451,36,36,1
sub115,testing,T01,random,high,366.75099999411,369.458983334577,19,19,1
sub115,testing,T01,random,low,387.252999993507,409.059128574362,9,9,1
sub115,testing,T01,regular,high,379.480725008762,376.311954402731,38,38,1
sub115,testing,T02,random,high,387.222399993334,383.940866656808,12,12,1
sub115,testing,T02,random,low,392.428075007047,393.971675002831,15,15,1
sub115,testing,T02,regular,high,403.68580003269,398.525186108115,38,38,1
sub115,testing,T03,random,high,361.724025002331,359.034420839938,15,15,1
sub115,testing,T03,random,low,387.410199968144,402.37882998772,6,6,1
sub115,testing,T03,regular,high,348.519950013724,357.180379767323,37,37,1
sub115,testing,T04,random,high,408.736799960025,421.936985891826,17,17,1
sub115,testing,T04,random,low,432.789300044533,411.64747222663,10,10,1
sub115,testing,T04,regular,high,425.147899979493,427.037386663557,39,39,1
sub115,testing,T05,random,high,435.451050027041,441.962821672981,16,16,1
sub115,testing,T05,random,low,444.201499980409,445.364055550373,12,12,1
sub115,testing,T05,regular,high,445.731749990955,455.474907226097,34,34,1
sub116,learning,L01,random,high,518.741550011328,522.197702776692,23,23,1
sub116,learning,L01,random,low,576.574000006076,552.949561123064,11,11,1
sub116,learning,L01,regular,high,480.651874982868,531.431126039024,38,38,1
sub116,learning,L02,random,high,589.676499977941,595.463311541467,17,17,1
sub116,learning,L02,random,low,550.09920001612,563.918375002686,7,7,1
sub116,learning,L02,regular,high,520.23000002373,525.458654448287,36,36,1
sub116,learning,L03,random,high,518.821400008164,518.315466664111,20,20,1
sub116,learning,L03,random,low,510.374250035966,551.851487514796,9,9,1
sub116,learning,L03,regular,high,491.850899998099,512.887045511609,36,36,1
sub116,learning,L04,random,high,523.777350026649,525.763028573627,17,17,1
sub116,learning,L04,random,low,564.606325016939,584.601431241026,11,11,1
sub116,learning,L04,regular,high,526.183550013229,523.235707082495,37,37,1
sub116,learning,L05,random,high,501.084149989765,516.343267859026,16,16,1
sub116,learning,L05,random,low,502.953349991003,524.066041665113,14,14,1
sub116,learning,L05,regular,high,481.67139996076,499.120897445698,37,37,1
sub116,learning,L06,random,high,480.630400008522,494.568511534733,20,20,1
sub116,learning,L06,random,low,507.312799978536,526.859850003218,8,8,1
sub116,learning,L06,regular,high,466.500200040173,465.925709447927,39,39,1
sub116,learning,L07,random,high,476.433300005738,474.880991672291,24,24,1
sub116,learning,L07,random,low,468.154199974379,471.527949986921,8,8,1
sub116,learning,L07,regular,high,452.339400013443,460.252388336812,37,37,1
sub116,learning,L08,random,high,507.599100004882,519.820468195989,15,15,1
sub116,learning,L08,random,low,470.307299983688,539.5739999949,9,9,1
sub116,learning,L08,regular,high,466.681625010097,492.132658329779,38,38,1
sub116,learning,L09,random,high,580.237800022587,556.484273075162,18,18,1
sub116,learning,L09,random,low,524.654400011059,540.113839996047,6,6,1
sub116,learning,L09,regular,high,485.917499987409,508.422183229959,36,36,1
sub116,learning,L10,random,high,528.96315001999,516.616839291861,18,18,1
sub116,learning,L10,random,low,511.843199958094,534.718033333775,9,9,1
sub116,learning,L10,regular,high,484.003199962899,490.228016663977,37,37,1
sub116,learning,L11,random,high,552.242400008254,545.192282694282,20,20,1
sub116,learning,L11,random,low,539.52599997865,512.749457149766,7,7,1
sub116,learning,L11,regular,high,510.263949981891,529.939477665531,38,38,1
sub116,learning,L12,random,high,517.334150004899,528.275713888029,16,16,1
sub116,learning,L12,random,low,613.95819997415,619.072833331302,10,10,1
sub116,learning,L12,regular,high,512.896125001134,539.803055411539,37,37,1
sub116,learning,L13,random,high,512.423050007783,520.162789290355,16,16,1
sub116,learning,L13,random,low,487.958999990951,487.56109999588,13,13,1
sub116,learning,L13,regular,high,503.17120004911,525.99833832905,36,36,1
sub116,learning,L14,random,high,441.92865001969,477.982535416231,14,14,1
sub116,learning,L14,random,low,470.21859997767,506.098795827711,13,13,1
sub116,learning,L14,regular,high,527.279850008199,527.905320944653,38,38,1
sub116,learning,L15,random,high,507.664399978239,500.770656059489,18,18,1
sub116,learning,L15,random,low,555.366050015437,542.057674996613,8,8,1
sub116,learning,L15,regular,high,504.16780001251,493.91741243812,39,39,1
sub116,learning,L16,random,high,514.515649992973,543.806210711149,18,18,1
sub116,learning,L16,random,low,537.042499985546,526.32698571376,8,8,1
sub116,learning,L16,regular,high,509.899975004373,515.313340624743,37,37,1
sub116,learning,L17,random,high,515.407675033202,522.496199995658,17,17,1
sub116,learning,L17,random,low,547.417199995834,540.470031257428,10,10,1
sub116,learning,L17,regular,high,502.043925007456,505.423876563267,33,33,1
sub116,learning,L18,random,high,549.269000010099,542.604304556417,17,17,1
sub116,learning,L18,random,low,489.299499953631,504.187428567093,8,8,1
sub116,learning,L18,regular,high,506.01415001438,511.040813091202,39,39,1
sub116,learning,L19,random,high,576.620599982562,613.689218176825,14,14,1
sub116,learning,L19,random,low,564.549599977909,586.910864280071,9,9,1
sub116,learning,L19,regular,high,532.51459999592,568.316871351878,35,35,1
sub116,learning,L20,random,high,525.295899977209,556.207952560493,17,17,1
sub116,learning,L20,random,low,540.822749986546,559.121440001763,13,13,1
sub116,learning,L20,regular,high,537.637099972926,547.429222667254,36,36,1
sub116,testing,T01,random,high,371.721750008874,369.883897048353,21,21,1
sub116,testing,T01,random,low,376.878050010419,383.531370002311,12,12,1
sub116,testing,T01,regular,high,347.580975008896,355.876830207914,38,38,1
sub116,testing,T02,random,high,360.861099994509,375.667576037207,20,20,1
sub116,testing,T02,random,low,358.552300021984,373.090979992412,8,8,1
sub116,testing,T02,regular,high,357.998299994506,374.073229666618,37,37,1
sub116,testing,T03,random,high,399.297399999341,407.233460005955,11,11,1
sub116,testing,T03,random,low,387.54295000399,407.367112497013,9,9,1
sub116,testing,T03,regular,high,383.341900014784,397.982849999188,30,30,1
sub116,testing,T04,random,high,393.129700038116,382.77581922907,15,15,1
sub116,testing,T04,random,low,392.321400053334,408.995388897084,9,9,1
sub116,testing,T04,regular,high,388.818099992932,388.777548802734,32,32,1
sub116,testing,T05,random,high,343.243649986107,350.730963323925,13,13,1
sub116,testing,T05,random,low,343.224124997505,343.036797219409,10,10,1
sub116,testing,T05,regular,high,320.640299993102,351.470551921058,35,35,1
sub117,learning,L01,random,high,557.682299986482,567.699521060077,20,20,1
sub117,learning,L01,random,low,594.245799991768,615.69029998888,3,3,1
sub117,learning,L01,regular,high,560.30967499828,559.835853125454,35,35,1
sub117,learning,L02,random,high,531.636750005418,528.810063887418,24,24,1
sub117,learning,L02,random,low,601.105449983152,605.480950005585,4,4,1
sub117,learning,L02,regular,high,512.38870000816,518.985883327038,34,34,1
sub117,learning,L03,random,high,525.941250001779,521.675046871678,21,21,1
sub117,learning,L03,random,low,514.722300024005,517.312749987468,8,8,1
sub117,learning,L03,regular,high,530.048925007577,523.901824784358,34,34,1
sub117,learning,L04,random,high,521.536399959587,547.015703842939,16,16,1
sub117,learning,L04,random,low,528.247600013856,553.570566698909,3,3,1
sub117,learning,L04,regular,high,521.708300046157,526.442509454339,36,36,1
sub117,learning,L05,random,high,527.573600003962,514.11765384658,19,19,1
sub117,learning,L05,random,low,501.996724997298,517.482641667205,12,12,1
sub117,learning,L05,regular,high,508.895374994609,511.112878124429,35,35,1
sub117,learning,L06,random,high,543.080699979328,533.315773061566,17,17,1
sub117,learning,L06,random,low,522.174699988682,503.659966657223,11,11,1
sub117,learning,L06,regular,high,526.211600008537,521.835128693229,37,37,1
sub117,learning,L07,random,high,514.019249996636,506.25494333605,21,21,1
sub117,learning,L07,random,low,538.959349971265,553.423050001064,8,8,1
sub117,learning,L07,regular,high,497.786975000054,506.122948812152,36,36,1
sub117,learning,L08,random,high,500.351199996658,511.678849993041,19,19,1
sub117,learning,L08,random,low,504.367500019725,518.224875013402,8,8,1
sub117,learning,L08,regular,high,514.259199961089,516.844291660366,37,37,1
sub117,learning,L09,random,high,518.184099986684,515.309789994111,17,17,1
sub117,learning,L09,random,low,484.190199989826,504.399266656643,3,3,1
sub117,learning,L09,regular,high,514.716274978127,521.854243328077,36,36,1
sub117,learning,L10,random,high,531.963199959137,542.503617651414,26,26,1
sub117,learning,L10,random,low,559.945449989755,544.17058332668,6,6,1
sub117,learning,L10,regular,high,535.602100018878,534.860937756056,36,36,1
sub117,learning,L11,random,high,533.539049996762,540.232349999964,19,19,1
sub117,learning,L11,random,low,551.019450009335,557.750307152414,10,10,1
sub117,learning,L11,regular,high,524.2441999726,550.33117388388,38,38,1
sub117,learning,L12,random,high,488.003549980931,505.77020712912,14,14,1
sub117,learning,L12,random,low,539.899424999021,527.694312508781,15,15,1
sub117,learning,L12,regular,high,506.050700001651,516.061698433077,37,37,1
sub117,learning,L13,random,high,599.132300005294,618.310246148702,15,15,1
sub117,learning,L13,random,low,533.764499996323,614.83401999576,5,5,1
sub117,learning,L13,regular,high,581.002799997805,576.398514439481,38,38,1
sub117,learning,L14,random,high,608.468199963681,620.593248242043,24,24,1
sub117,learning,L14,random,low,635.84639999317,635.84639999317,2,2,1
sub117,learning,L14,regular,high,588.685850016191,577.093533574537,37,37,1
sub117,learning,L15,random,high,534.636500000488,574.503675762874,13,13,1
sub117,learning,L15,random,low,560.822075000033,542.881625005975,7,7,1
sub117,learning,L15,regular,high,544.43359997822,582.959139439885,35,35,1
sub117,learning,L16,random,high,526.492525008507,545.644832143028,18,18,1
sub117,learning,L16,random,low,529.207099985797,532.075200008694,5,5,1
sub117,learning,L16,regular,high,541.958799993154,584.715712226009,34,34,1
sub117,learning,L17,random,high,548.271200023009,552.119965623812,23,23,1
sub117,learning,L17,random,low,521.242699993309,509.687249985291,4,4,1
sub117,learning,L17,regular,high,542.309799973737,530.115356184875,36,36,1
sub117,learning,L18,random,high,513.946999970358,515.787579996201,16,16,1
sub117,learning,L18,random,low,562.253199983388,566.835066679805,12,12,1
sub117,learning,L18,regular,high,513.034600007813,517.23735600296,35,35,1
sub117,learning,L19,random,high,534.453399974154,540.588769444083,20,20,1
sub117,learning,L19,random,low,517.498900007922,519.089442852419,7,7,1
sub117,learning,L19,regular,high,508.649399998831,518.955783328238,35,35,1
sub117,learning,L20,random,high,548.701099993195,558.275797213557,24,24,1
sub117,learning,L20,random,low,524.069099978078,524.069099978078,1,1,1
sub117,learning,L20,regular,high,522.656549990643,537.824153211841,36,36,1
sub117,testing,T01,random,high,358.501799986698,358.331052630858,25,25,1
sub117,testing,T01,random,low,373.988099978305,368.57051999541,5,5,1
sub117,testing,T01,regular,high,352.700749994256,354.689667558479,38,38,1
sub117,testing,T02,random,high,356.457499961834,366.316535084288,24,24,1
